BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
11,292634,292683,50,103264921,103409247,103,0.38588
6,164962,165011,50,80611486,80741948,80,0.33637
14,329807,329856,50,1588879,2150825,1,0.26382
24,500689,500738,50,30812998,30989044,30,0.23274
26,523862,523911,50,21878305,22122641,21,0.23219
2,51301,51350,50,71394608,71563877,71,0.22316
1,32832,32881,50,148767550,148869669,148,0.2092
29,565210,565259,50,49494755,49853328,49,0.20731
26,523780,523829,50,21307879,21564772,21,0.2026
26,521237,521286,50,9195089,9481137,9,0.18156
11,292427,292476,50,102455269,102559814,102,0.17779
6,161619,161668,50,65071122,65269986,65,0.175
22,467666,467715,50,3472128,3732676,3,0.16175
6,169252,169301,50,98953961,99066803,98,0.1581
19,430009,430058,50,51720852,51823393,51,0.15604
11,292789,292838,50,103942684,104222061,103,0.15216
18,405884,405933,50,13574641,13707032,13,0.14756
19,423978,424027,50,23732618,23944091,23,0.14584
6,166031,166080,50,85313179,85646902,85,0.14077
11,292318,292367,50,102064215,102236609,102,0.13658
1,32768,32817,50,148320266,148683216,148,0.13489
6,166335,166384,50,87136725,87296185,87,0.13467
25,513959,514008,50,21653152,21864932,21,0.13387
17,401974,402018,45,74712597,75132928,74,0.13231
12,303801,303850,50,44860028,45073424,44,0.13201
11,293307,293356,50,106501539,106573757,106,0.13152
15,359475,359524,50,59861246,60097758,59,0.13087
17,401828,401877,50,73900219,74093239,73,0.13083
1,33081,33130,50,149514049,149695835,149,0.12968
7,184954,185003,50,48874554,49299941,48,0.1281
1,32904,32953,50,148923116,149030370,148,0.1256
19,429039,429088,50,47269324,47422848,47,0.12383
29,563608,563657,50,40705578,40992331,40,0.12311
6,158674,158723,50,53070858,53258776,53,0.1194
24,498675,498724,50,21218573,21393498,21,0.11658
7,183045,183094,50,39715755,40144182,39,0.1156
26,523730,523779,50,20888677,21306592,20,0.11142
18,407593,407642,50,21041749,21232381,21,0.11127
17,399455,399504,50,64598946,64898765,64,0.11122
16,374156,374205,50,37235210,37333347,37,0.1111
13,317582,317631,50,18963404,19078845,18,0.10945
6,166439,166488,50,87583872,87750922,87,0.10817
22,479274,479323,50,53958102,54048088,53,0.10698
27,533393,533442,50,6936727,7091908,6,0.10366
6,158087,158136,50,50569375,50707590,50,0.10225
14,329859,329908,50,2194228,2568452,2,0.10055
10,263235,263284,50,86599094,86770169,86,0.10033
14,329933,329982,50,2644824,2975322,2,0.09983
11,291547,291596,50,98700408,98871090,98,0.09842
6,164903,164952,50,80261720,80510096,80,0.09813
13,322678,322727,50,44077728,44267149,44,0.09809
18,412039,412088,50,38437932,38648879,38,0.09778
4,114035,114084,50,100549404,100639563,100,0.09755
8,216180,216229,50,89339360,89614568,89,0.09631
15,354085,354134,50,37019435,37148238,37,0.096
8,218857,218906,50,103679033,103827128,103,0.09595
6,147687,147736,50,7721955,7870230,7,0.09578
26,523616,523665,50,20384793,20519563,20,0.09558
4,112126,112175,50,92032742,92120761,92,0.09549
24,494800,494849,50,3450066,3616345,3,0.09502
2,59268,59317,50,110392131,110642302,110,0.09425
27,533137,533186,50,5010808,5407238,5,0.09349
28,550291,550340,50,34762852,34932181,34,0.09314
10,254547,254596,50,43952329,44198451,43,0.09302
6,169552,169601,50,100084999,100247561,100,0.09213
3,68013,68062,50,10148431,10280958,10,0.09175
6,166385,166434,50,87311202,87566360,87,0.0914
17,399880,399929,50,66207361,66342159,66,0.09135
19,426613,426662,50,34877368,35189232,34,0.0899
9,224957,225006,50,21627163,21849499,21,0.08911
12,311392,311441,50,81367785,81439381,81,0.08905
14,333885,333934,50,19889208,20164226,19,0.089
9,239102,239151,50,86394294,86564354,86,0.08868
7,184902,184951,50,48701157,48866816,48,0.08678
1,32697,32746,50,148064812,148162379,148,0.08558
28,549781,549830,50,33263959,33404779,33,0.08477
11,291308,291357,50,97522060,97805736,97,0.08387
26,524150,524199,50,23449628,23876476,23,0.08257
19,421660,421709,50,15113410,15278446,15,0.08165
3,88152,88201,50,103642688,103891369,103,0.08129
6,160080,160129,50,58693526,58823326,58,0.08079
5,144445,144494,50,114455091,114509640,114,0.07989
10,260116,260165,50,72232862,72423489,72,0.07986
5,138255,138304,50,87782593,87880459,87,0.07974
7,185231,185280,50,50220189,50344581,50,0.07974
25,508725,508774,50,2056208,2192928,2,0.07963
3,65833,65882,50,2306594,2509595,2,0.07946
1,4607,4656,50,20821029,21020480,20,0.07919
17,399690,399739,50,65706353,65854611,65,0.07895
13,322732,322781,50,44309916,44576645,44,0.07856
13,319757,319806,50,29557154,29789119,29,0.07845
15,355833,355882,50,43967231,44065944,43,0.07842
24,499566,499615,50,25475172,25725995,25,0.07789
10,260191,260240,50,72665130,73182423,72,0.07772
1,34070,34119,50,152946002,153094190,152,0.07724
13,322266,322315,50,42340884,42425880,42,0.0772
1,4358,4407,50,19641727,19790148,19,0.07719
24,499902,499951,50,26870146,27028578,26,0.07707
11,292044,292093,50,100989168,101141864,100,0.07612
24,500605,500654,50,30383427,30643192,30,0.07609
20,441062,441111,50,32459976,32878992,32,0.076
8,208149,208198,50,45976651,46190761,45,0.07542
12,297478,297527,50,14699050,14928468,14,0.07522
9,240293,240342,50,91874467,92092497,91,0.07478
29,564610,564659,50,46439536,46666078,46,0.07441
29,562143,562192,50,34665622,34797963,34,0.07406
16,366281,366330,50,2336577,2573932,2,0.07386
16,370745,370794,50,23193563,23469281,23,0.0729
16,372009,372058,50,28829551,29018037,28,0.07285
11,271234,271283,50,11365391,11433420,11,0.07224
6,165710,165759,50,83699748,84008156,83,0.07174
11,289222,289271,50,89294208,89465183,89,0.07165
4,100055,100104,50,33704970,33820418,33,0.07149
29,563466,563515,50,40196859,40354432,40,0.07118
10,255741,255790,50,48635667,48852428,48,0.07089
11,293368,293417,50,106601105,106708618,106,0.07072
23,485945,485994,50,19898664,20029407,19,0.07068
1,29896,29945,50,138044525,138226422,138,0.0702
11,286108,286157,50,76871805,77033781,76,0.07017
21,455003,455052,50,20259891,20358915,20,0.06974
15,362897,362946,50,73635227,73770314,73,0.06952
3,82026,82075,50,74065566,74294572,74,0.06947
1,34200,34249,50,153380385,153483312,153,0.06923
22,480539,480588,50,57824776,58028346,57,0.06918
5,126747,126796,50,30876371,31083661,30,0.06917
5,143978,144027,50,111927225,112208006,111,0.06911
17,396921,396970,50,54425265,54630485,54,0.06907
6,147136,147185,50,3675610,3885921,3,0.06897
24,508247,508296,50,62454396,62577774,62,0.06894
2,61863,61912,50,122313975,122609713,122,0.06887
14,333833,333882,50,19678231,19881186,19,0.06853
19,429887,429936,50,50866230,51299813,50,0.06849
6,168928,168977,50,97755919,98004832,97,0.06782
2,51215,51264,50,70819672,71001181,70,0.0674
17,391422,391471,50,31182877,31445813,31,0.06734
3,72106,72155,50,27554640,27651725,27,0.0668
17,401904,401953,50,74253514,74533008,74,0.0668
8,207221,207270,50,40952605,41183355,40,0.06677
5,141322,141371,50,101131469,101270572,101,0.06628
10,258520,258569,50,63411842,63594037,63,0.06597
7,188095,188144,50,64522263,64604455,64,0.06562
12,299296,299345,50,21818697,22048165,21,0.06503
19,420960,421009,50,12386742,12528971,12,0.06449
8,216765,216814,50,92321031,92459537,92,0.06437
12,303296,303345,50,41739785,41947274,41,0.06432
10,258216,258265,50,62334813,62570816,62,0.06377
8,219676,219725,50,107395420,107560148,107,0.06374
6,173044,173093,50,114030808,114186062,114,0.06357
23,489507,489556,50,32894927,32985524,32,0.06309
12,295969,296018,50,9600936,9798188,9,0.06299
8,213579,213628,50,75635247,75756391,75,0.06279
3,86714,86763,50,96888313,97163289,96,0.06269
11,270586,270635,50,8626357,8834639,8,0.06268
1,30541,30590,50,140380361,140579881,140,0.0625
19,430078,430127,50,51905954,52166008,51,0.06225
19,429377,429426,50,48772161,48934153,48,0.06224
5,144389,144438,50,114357483,114448872,114,0.06186
11,290194,290243,50,92597062,92755915,92,0.06155
11,292252,292301,50,101799171,101946913,101,0.06145
11,268883,268932,50,2820457,2959971,2,0.061
7,176240,176289,50,8764468,9085816,8,0.06094
14,341671,341720,50,64890955,64973871,64,0.06092
1,33247,33296,50,150238694,150326746,150,0.06063
2,62195,62244,50,123704215,123798906,123,0.06062
17,392189,392238,50,34841048,35158481,34,0.06061
28,545081,545130,50,9391009,9626071,9,0.0605
2,36001,36050,50,1777288,2003145,1,0.06024
2,51958,52007,50,74902195,75051646,74,0.06014
11,275846,275895,50,31121459,31193925,31,0.05956
5,142688,142737,50,106894022,106987104,106,0.05953
7,182559,182608,50,37981775,38159884,37,0.0593
1,30703,30752,50,141402740,141565593,141,0.05911
19,427934,427983,50,41639146,41808044,41,0.05892
6,146834,146883,50,2416211,2762334,2,0.0589
20,434762,434811,50,5036985,5200939,5,0.05871
8,219537,219586,50,106868844,107051316,106,0.05866
10,255109,255158,50,46414265,46608664,46,0.05863
18,405414,405463,50,10894164,11083539,10,0.05853
18,406509,406558,50,16794245,17007156,16,0.05853
5,139858,139907,50,94882333,95066960,94,0.05833
11,286862,286911,50,80019587,80182104,80,0.05818
2,51351,51400,50,71565086,71803331,71,0.05791
17,398423,398472,50,60855057,61208810,60,0.05759
6,148156,148205,50,9877280,10009504,9,0.05751
15,353421,353470,50,34491135,34628055,34,0.05747
23,493737,493786,50,50863846,51118713,50,0.05713
5,138039,138088,50,86972319,87135485,86,0.05693
15,358759,358808,50,56383289,56820572,56,0.05683
11,269662,269711,50,5504889,5645384,5,0.05672
7,194865,194914,50,94283075,94520491,94,0.05644
5,140861,140910,50,98903615,99121171,98,0.0561
12,303354,303403,50,42011261,42154335,42,0.05608
7,187917,187966,50,64004569,64158811,64,0.05591
17,396841,396890,50,54227065,54324272,54,0.05584
21,452831,452880,50,12562328,12678092,12,0.05584
22,479656,479705,50,55206775,55324683,55,0.05574
15,359425,359474,50,59450876,59858350,59,0.05561
6,174484,174531,48,119291527,119454666,119,0.05556
7,194805,194854,50,94033664,94196902,94,0.0555
11,279021,279070,50,45824346,45923203,45,0.05544
15,354837,354886,50,40349171,40499340,40,0.05533
12,299915,299964,50,24368002,24501588,24,0.05527
11,293256,293305,50,106359588,106497165,106,0.05514
11,287591,287640,50,82916958,82998027,82,0.05513
18,412855,412904,50,42034756,42212146,42,0.05503
27,533443,533492,50,7098997,7336111,7,0.05498
16,375564,375613,50,46741999,46855126,46,0.0549
27,536551,536600,50,20303581,20455192,20,0.05489
